Nome: NATAL
Codigo Estacao: 82598
Latitude: -5.83722221
Longitude: -35.20777777
Altitude: 47.68
Situacao: Operante
Data Inicial: 2000-01-01
Data Final: 2024-06-01
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2012-04-30;14;140,3;147,3;60,9;251,7;7,4;15;60,7;1012,3;1007;30,2;27,3;23,9;81,9;6,6;4,3;57,2;
2012-05-31;14;141,6;140,9;140,9;274,7;6,6;19;184,4;1013,8;1008,4;29,8;26,8;23,5;82,7;8;4,2;56,6;
2012-06-30;14;90,4;112,1;112,1;192,7;7,1;21;302,1;1015,1;1009,8;28,5;25,3;21,9;86,6;7,1;3,6;55,9;
2012-07-31;14;112,7;111,4;111,4;245,5;6,8;20;234,9;1015,1;1009,8;28,3;25;21,2;84,1;8,3;4,4;56,7;
2012-08-31;14;137;109,4;100,3;284,7;6,4;13;63,4;1016,3;1011;28,7;24,9;20,8;84,5;8,8;4,6;56,5;
2012-09-30;14;141,2;116,7;75;264;6,9;11;41,6;1016,2;1010,9;28,9;25,5;21,8;83,5;6,6;3;56,7;
2012-10-31;14;179,2;132,8;38,7;303,6;6,8;14;18,4;1013,8;1008,5;29,4;26,1;22,8;81,3;8,3;4,5;56,9;
2012-11-30;14;201,2;146,6;8;319,9;6,5;2;,7;1012,4;1007;30,1;27;24,4;77,5;7,6;4,3;56,7;
2012-12-31;14;197,1;160,4;3,2;315,3;6,8;4;1,4;1011,9;1006,5;30,4;27,4;25;81,5;6,6;4,4;56,2;
2013-01-31;14;194,4;168,4;20,5;310,2;6,8;6;20,2;1012,5;1007,1;30,7;27,8;25,1;80;6,6;4,3;56,7;
2013-02-28;14;170,8;152,5;59,9;265,4;7,2;9;59,8;1011,8;1006,4;31;27,9;24,9;79,9;7,6;4,6;56,6;
2013-03-31;14;178;171,1;35,1;262;7;10;35,1;1012,1;1006,8;31,2;28;24,9;80,5;7;4;56,7;
