Nome: MACEIO
Codigo Estacao: 82994
Latitude: -9.55138888
Longitude: -35.77083332
Altitude: 84.12
Situacao: Fechada
Data Inicial: 2000-01-01
Data Final: 2021-04-07
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2008-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2008-09-30;null;null;null;null;null;null;4;null;null;null;null;null;null;null;null;null;null;
2008-10-31;null;126,1;121,4;76,9;null;6,6;13;64,3;1005,7;29,8;25,3;21,6;78,6;null;null;78,6;null;
2008-11-30;11;117,2;135,4;27,7;null;6,1;6;13,2;1003,4;31,4;26,2;21,9;74;null;null;79,5;null;
2008-12-31;null;125,5;146,4;21,5;null;6,1;5;20,7;1002,7;31,7;26,6;22,4;72,8;null;null;80,4;null;
2009-01-31;null;123,2;151,1;36,2;null;6,5;6;35;1003,6;31,6;26,6;21,8;74;null;null;82;null;
2009-02-28;null;112,8;125;125;null;6,9;16;222,1;1003,6;30,9;26,3;22,4;76,8;null;null;80,9;null;
2009-03-31;null;125,4;144,1;144,1;null;6,2;4;205,8;1002,6;32;26,8;22,1;75,2;null;null;82,8;null;
2009-04-30;null;97;133;133;null;6,9;11;190,1;1003,1;31,8;26,8;22,7;77,6;null;null;82,4;null;
2009-05-31;null;70,5;116,2;116,2;null;8,2;27;788,5;1004,2;29,3;25,3;21,6;85,1;null;null;76,3;null;
2009-06-30;null;73,6;105,8;105,8;null;8,1;26;462,1;1006,3;29,5;25;21,8;85,5;null;null;81,3;null;
2009-07-31;null;89,2;92,5;92,5;null;7,5;27;273,3;1007,1;29,5;24,7;21,2;84;null;null;82,3;null;
2009-08-31;null;88,4;99,2;99,2;null;7,9;26;331,5;1006,7;28,8;24,5;22,1;84;null;null;80;null;
2009-09-30;null;86,9;111,9;111,1;null;7,3;13;103,7;1006,8;30,5;25;21;79,6;null;null;83;null;
2009-10-31;null;95,8;145,8;79,4;null;6,6;7;14,9;1004,1;32,5;26,4;21,2;74,2;null;null;84;null;
2009-11-30;null;109,8;142,1;33,8;null;6,6;10;16,8;1004;32,1;26,7;21,3;74,2;null;null;83,8;null;
2009-12-31;null;108,5;146,4;40,1;null;6,8;9;30,5;1003,6;31,4;26,6;21,6;76,7;null;null;83,3;null;
2010-01-31;null;110,6;142,3;142,3;null;7,3;15;212,3;1003,3;30,7;26,3;22;77,9;null;null;82,8;null;
2010-02-28;null;96,7;131,2;131,2;null;7,6;17;175;1003,5;31,6;26,6;22,8;79,9;null;null;82,7;null;
2010-03-31;null;98,2;151;151;null;6,9;8;151,1;1003,1;32,1;27,1;22,9;77,6;null;null;83,4;null;
2010-04-30;null;91,9;137,8;137,8;null;7,5;17;172,5;1003,3;31,3;26,8;23,1;81,6;null;null;82,4;null;
2010-05-31;null;86,4;129,9;129,9;null;7,5;19;152,1;1004;30,4;26,2;22,1;83,1;null;null;83,3;null;
2010-06-30;null;73;105,8;105,8;null;8,2;25;713;1006,6;28,6;24,8;21,2;87,5;null;null;80,5;null;
2010-07-31;null;68,6;100,2;100,2;null;7,7;25;257;1007,2;28;24,1;20,5;85,3;null;null;80,8;null;
2010-08-31;null;56,4;95,3;95,3;null;7,5;21;188;1008,2;27,4;23,8;20,3;84,4;null;null;83,3;null;
2010-09-30;null;77,2;104,9;104,9;null;7,5;18;146,8;1007,2;27,9;24,5;20,8;81,1;null;null;83,1;null;
2010-10-31;null;82;135,6;129;null;7;6;96,8;1004,6;30,1;25,8;22,4;79,9;null;null;84;null;
2010-11-30;null;81;140,4;55,9;null;7;7;5,7;1003,3;31,3;26,6;22,4;77;null;null;84;null;
2010-12-31;null;90;155,4;35,2;null;6,7;5;22,2;1002;31,5;27,1;23,1;76,6;null;null;84;null;
